sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type,city_id,city_name,product_name,category,month,price_band
258,14-04-2023,128,1,1875,4,120,480,"UPI",18,Patna,Espresso Shot,espresso,2023-04,100-150
259,21-10-2023,71,4,2942,1,250,250,"Card",8,Kolkata,Cold Brew,filter,2023-10,150-300
260,31-01-2024,100,5,1068,1,80,80,"UPI",12,Kanpur,Instant Coffee Sachet,instant,2024-01,50-100
261,08-02-2025,20,12,211,1,240,240,"Card",2,Delhi,Caramel Macchiato,latte,2025-02,150-300
262,07-12-2024,14,7,5032,1,210,210,"UPI",2,Delhi,Mocha,latte,2024-12,150-300
263,05-05-2025,127,5,4908,1,80,80,"UPI",18,Patna,Instant Coffee Sachet,instant,2025-05,50-100
264,25-06-2025,22,7,4840,1,210,210,"UPI",2,Delhi,Mocha,latte,2025-06,150-300
265,06-03-2024,33,5,877,1,80,80,"UPI",3,Bengaluru,Instant Coffee Sachet,instant,2024-03,50-100
266,04-03-2025,41,11,63,1,190,190,"Card",4,Hyderabad,Flat White,latte,2025-03,150-300
267,31-05-2025,74,1,1022,1,120,120,"UPI",8,Kolkata,Espresso Shot,espresso,2025-05,100-150
268,15-10-2024,104,8,5242,1,150,150,"UPI",12,Kanpur,Filter Coffee,filter,2024-10,100-150
269,06-11-2023,79,10,3628,1,90,90,"Card",9,Surat,Instant Strong Coffee,instant,2023-11,50-100
270,17-02-2024,90,6,1413,4,220,880,"UPI",10,Jaipur,Iced Americano,espresso,2024-02,150-300
271,21-03-2023,28,3,2058,1,200,200,"UPI",3,Bengaluru,Café Latte,latte,2023-03,150-300
272,26-10-2024,12,9,971,2,230,460,"Card",2,Delhi,Affogato,espresso,2024-10,150-300
273,02-09-2025,10,4,3380,1,250,250,"UPI",1,Mumbai,Cold Brew,filter,2025-09,150-300
274,30-01-2025,103,5,738,1,80,80,"UPI",12,Kanpur,Instant Coffee Sachet,instant,2025-01,50-100
275,13-07-2025,11,9,799,2,230,460,"Card",1,Mumbai,Affogato,espresso,2025-07,150-300
276,17-06-2023,115,2,250,2,180,360,"UPI",14,Indore,Cappuccino,latte,2023-06,150-300
277,10-01-2025,88,12,692,1,240,240,"UPI",10,Jaipur,Caramel Macchiato,latte,2025-01,150-300
278,10-11-2024,116,2,3785,2,180,360,"UPI",14,Indore,Cappuccino,latte,2024-11,150-300
279,24-08-2024,13,5,4348,4,80,320,"Card",2,Delhi,Instant Coffee Sachet,instant,2024-08,50-100
280,01-05-2024,52,7,5768,1,210,210,"UPI",6,Pune,Mocha,latte,2024-05,150-300
281,05-07-2023,112,3,4327,1,200,200,"UPI",14,Indore,Café Latte,latte,2023-07,150-300
282,06-08-2023,110,10,244,1,90,90,"Card",14,Indore,Instant Strong Coffee,instant,2023-08,50-100
283,09-10-2023,86,4,45094,2,250,500,"Card",10,Jaipur,Cold Brew,filter,2023-10,150-300
284,10-07-2023,104,3,3601,3,200,600,"Cash",12,Kanpur,Café Latte,latte,2023-07,150-300
285,15-07-2024,101,7,647,1,210,210,"UPI",12,Kanpur,Mocha,latte,2024-07,150-300
286,26-03-2023,62,3,3892,1,200,200,"UPI",7,Chennai,Café Latte,latte,2023-03,150-300
287,05-03-2023,69,7,821,1,210,210,"UPI",8,Kolkata,Mocha,latte,2023-03,150-300
288,20-04-2023,7,2,415,1,180,180,"Card",1,Mumbai,Cappuccino,latte,2023-04,150-300
289,06-03-2024,120,2,45144,1,180,180,"Card",16,Coimbatore,Cappuccino,latte,2024-03,150-300
290,16-06-2023,68,10,4523,1,90,90,"Card",8,Kolkata,Instant Strong Coffee,instant,2023-06,50-100
291,02-05-2025,70,10,2043,1,90,90,"Card",8,Kolkata,Instant Strong Coffee,instant,2025-05,50-100
292,11-04-2025,82,3,5002,1,200,200,"UPI",9,Surat,Café Latte,latte,2025-04,150-300
293,21-02-2024,77,11,4071,3,190,570,"UPI",9,Surat,Flat White,latte,2024-02,150-300
294,17-07-2023,136,8,5309,1,150,150,"Card",19,Vadodara,Filter Coffee,filter,2023-07,100-150
295,29-05-2023,113,11,3397,1,190,190,"Card",14,Indore,Flat White,latte,2023-05,150-300
296,19-10-2024,75,2,3130,4,180,720,"UPI",8,Kolkata,Cappuccino,latte,2024-10,150-300
297,15-11-2023,125,5,45093,1,80,80,"Card",17,Visakhapatnam,Instant Coffee Sachet,instant,2023-11,50-100
298,04-03-2023,64,4,2641,1,250,250,"UPI",7,Chennai,Cold Brew,filter,2023-03,150-300
299,22-10-2025,132,11,2369,1,190,190,"Cash",18,Patna,Flat White,latte,2025-10,150-300
300,30-05-2025,115,1,2164,1,120,120,"UPI",14,Indore,Espresso Shot,espresso,2025-05,100-150
301,04-04-2023,36,1,418,1,120,120,"Cash",4,Hyderabad,Espresso Shot,espresso,2023-04,100-150
302,16-01-2023,139,3,3365,1,200,200,"UPI",20,Varanasi,Café Latte,latte,2023-01,150-300
303,23-06-2023,8,11,5143,1,190,190,"Cash",1,Mumbai,Flat White,latte,2023-06,150-300
304,08-06-2024,140,2,5607,2,180,360,"Card",20,Varanasi,Cappuccino,latte,2024-06,150-300
305,27-08-2025,132,10,4790,1,90,90,"UPI",18,Patna,Instant Strong Coffee,instant,2025-08,50-100
306,06-03-2024,29,2,45952,4,180,720,"Card",3,Bengaluru,Cappuccino,latte,2024-03,150-300
307,17-03-2024,138,9,2374,3,230,690,"Card",19,Vadodara,Affogato,espresso,2024-03,150-300
308,29-10-2024,19,9,45020,3,230,690,"UPI",2,Delhi,Affogato,espresso,2024-10,150-300
309,09-01-2024,36,3,3697,4,200,800,"Cash",4,Hyderabad,Café Latte,latte,2024-01,150-300
310,25-12-2023,134,9,1910,1,230,230,"UPI",19,Vadodara,Affogato,espresso,2023-12,150-300
311,09-12-2023,130,6,95,1,220,220,"UPI",18,Patna,Iced Americano,espresso,2023-12,150-300
312,18-08-2025,7,5,3431,1,80,80,"Card",1,Mumbai,Instant Coffee Sachet,instant,2025-08,50-100
313,26-07-2025,24,3,3116,1,200,200,"UPI",3,Bengaluru,Café Latte,latte,2025-07,150-300
314,05-06-2025,104,2,5473,1,180,180,"UPI",12,Kanpur,Cappuccino,latte,2025-06,150-300
315,19-02-2024,128,11,2216,2,190,380,"Card",18,Patna,Flat White,latte,2024-02,150-300
316,08-05-2025,109,9,45300,1,230,230,"Card",13,Nagpur,Affogato,espresso,2025-05,150-300
317,03-07-2024,101,10,45285,1,90,90,"Cash",12,Kanpur,Instant Strong Coffee,instant,2024-07,50-100
318,03-01-2024,13,5,2906,1,80,80,"UPI",2,Delhi,Instant Coffee Sachet,instant,2024-01,50-100
319,24-08-2023,23,10,2905,1,90,90,"Card",3,Bengaluru,Instant Strong Coffee,instant,2023-08,50-100
320,05-02-2023,142,11,3994,1,190,190,"Cash",20,Varanasi,Flat White,latte,2023-02,150-300
321,10-05-2025,142,9,5922,1,230,230,"UPI",20,Varanasi,Affogato,espresso,2025-05,150-300
322,26-06-2025,118,10,5396,1,90,90,"UPI",15,Bhopal,Instant Strong Coffee,instant,2025-06,50-100
323,07-05-2024,75,11,4955,3,190,570,"Card",8,Kolkata,Flat White,latte,2024-05,150-300
324,08-12-2023,73,10,4480,1,90,90,"UPI",8,Kolkata,Instant Strong Coffee,instant,2023-12,50-100
325,24-09-2023,110,1,4192,1,120,120,"UPI",14,Indore,Espresso Shot,espresso,2023-09,100-150
326,18-08-2024,3,3,838,1,200,200,"UPI",1,Mumbai,Café Latte,latte,2024-08,150-300
327,12-11-2023,92,10,5164,1,90,90,"Card",11,Lucknow,Instant Strong Coffee,instant,2023-11,50-100
328,21-04-2025,33,1,4702,4,120,480,"Card",3,Bengaluru,Espresso Shot,espresso,2025-04,100-150
329,15-08-2025,69,9,5708,1,230,230,"Card",8,Kolkata,Affogato,espresso,2025-08,150-300
330,28-01-2023,112,3,45419,1,200,200,"UPI",14,Indore,Café Latte,latte,2023-01,150-300
331,07-09-2023,135,8,559,1,150,150,"Card",19,Vadodara,Filter Coffee,filter,2023-09,100-150
332,22-05-2023,17,2,1757,5,180,900,"UPI",2,Delhi,Cappuccino,latte,2023-05,150-300
333,06-06-2025,64,6,4913,1,220,220,"UPI",7,Chennai,Iced Americano,espresso,2025-06,150-300
334,12-08-2025,53,12,1906,1,240,240,"Card",6,Pune,Caramel Macchiato,latte,2025-08,150-300
335,24-02-2024,1,6,2037,1,220,220,"UPI",1,Mumbai,Iced Americano,espresso,2024-02,150-300
336,25-01-2025,143,9,2724,2,230,460,"Card",20,Varanasi,Affogato,espresso,2025-01,150-300
337,13-07-2023,43,6,44954,1,220,220,"UPI",4,Hyderabad,Iced Americano,espresso,2023-07,150-300
338,29-05-2023,38,5,798,1,80,80,"Card",4,Hyderabad,Instant Coffee Sachet,instant,2023-05,50-100
339,18-01-2024,50,12,232,2,240,480,"UPI",5,Ahmedabad,Caramel Macchiato,latte,2024-01,150-300
340,23-09-2024,17,8,3967,3,150,450,"Cash",2,Delhi,Filter Coffee,filter,2024-09,100-150
341,10-12-2023,17,9,2120,1,230,230,"Card",2,Delhi,Affogato,espresso,2023-12,150-300
342,11-01-2024,140,11,4433,4,190,760,"Card",20,Varanasi,Flat White,latte,2024-01,150-300
343,14-12-2024,103,8,1192,1,150,150,"UPI",12,Kanpur,Filter Coffee,filter,2024-12,100-150
344,04-08-2025,70,7,857,2,210,420,"Cash",8,Kolkata,Mocha,latte,2025-08,150-300
345,15-09-2023,48,7,2172,1,210,210,"Card",5,Ahmedabad,Mocha,latte,2023-09,150-300
346,27-09-2023,138,10,2040,1,90,90,"Card",19,Vadodara,Instant Strong Coffee,instant,2023-09,50-100
347,09-12-2023,141,8,4152,1,150,150,"UPI",20,Varanasi,Filter Coffee,filter,2023-12,100-150
348,10-03-2024,24,6,2140,4,220,880,"Cash",3,Bengaluru,Iced Americano,espresso,2024-03,150-300
349,16-06-2023,13,2,1105,2,180,360,"Card",2,Delhi,Cappuccino,latte,2023-06,150-300
350,05-01-2023,15,11,2960,1,190,190,"Cash",2,Delhi,Flat White,latte,2023-01,150-300
351,06-01-2024,12,6,3887,1,220,220,"Card",2,Delhi,Iced Americano,espresso,2024-01,150-300
352,24-04-2024,16,4,4406,2,250,500,"Card",2,Delhi,Cold Brew,filter,2024-04,150-300
353,07-11-2024,102,4,2037,1,250,250,"Card",12,Kanpur,Cold Brew,filter,2024-11,150-300
354,19-06-2025,33,2,2130,1,180,180,"Card",3,Bengaluru,Cappuccino,latte,2025-06,150-300
355,20-07-2025,98,8,203,1,150,150,"Card",12,Kanpur,Filter Coffee,filter,2025-07,100-150
356,23-08-2024,78,3,4755,1,200,200,"UPI",9,Surat,Café Latte,latte,2024-08,150-300
357,24-11-2024,97,7,2245,2,210,420,"Card",12,Kanpur,Mocha,latte,2024-11,150-300
358,28-11-2023,143,10,4076,1,90,90,"UPI",20,Varanasi,Instant Strong Coffee,instant,2023-11,50-100
359,27-12-2023,112,5,2546,1,80,80,"Cash",14,Indore,Instant Coffee Sachet,instant,2023-12,50-100
360,05-06-2023,126,8,240,1,150,150,"Card",17,Visakhapatnam,Filter Coffee,filter,2023-06,100-150
361,08-05-2023,79,6,45827,1,220,220,"Card",9,Surat,Iced Americano,espresso,2023-05,150-300
362,26-09-2024,8,7,3028,1,210,210,"UPI",1,Mumbai,Mocha,latte,2024-09,150-300
363,20-11-2024,98,3,45527,1,200,200,"UPI",12,Kanpur,Café Latte,latte,2024-11,150-300
364,18-11-2024,75,1,5183,1,120,120,"Card",8,Kolkata,Espresso Shot,espresso,2024-11,100-150
365,22-08-2023,59,1,5532,1,120,120,"Cash",6,Pune,Espresso Shot,espresso,2023-08,100-150
366,20-08-2024,31,3,1484,4,200,800,"Card",3,Bengaluru,Café Latte,latte,2024-08,150-300
367,13-08-2025,110,8,3883,1,150,150,"UPI",14,Indore,Filter Coffee,filter,2025-08,100-150
368,13-08-2024,81,10,228,1,90,90,"UPI",9,Surat,Instant Strong Coffee,instant,2024-08,50-100
369,05-02-2023,26,2,4124,2,180,360,"UPI",3,Bengaluru,Cappuccino,latte,2023-02,150-300
370,20-04-2025,133,11,492,1,190,190,"Cash",19,Vadodara,Flat White,latte,2025-04,150-300
371,27-02-2024,138,1,4824,1,120,120,"UPI",19,Vadodara,Espresso Shot,espresso,2024-02,100-150
372,15-11-2023,127,9,649,1,230,230,"Card",18,Patna,Affogato,espresso,2023-11,150-300
373,02-02-2025,92,8,45524,3,150,450,"Cash",11,Lucknow,Filter Coffee,filter,2025-02,100-150
374,09-11-2024,70,8,5885,1,150,150,"UPI",8,Kolkata,Filter Coffee,filter,2024-11,100-150
375,24-03-2025,43,11,624,1,190,190,"UPI",4,Hyderabad,Flat White,latte,2025-03,150-300
376,15-06-2024,43,1,2059,1,120,120,"Card",4,Hyderabad,Espresso Shot,espresso,2024-06,100-150
377,15-05-2024,123,6,2833,1,220,220,"Card",17,Visakhapatnam,Iced Americano,espresso,2024-05,150-300
378,02-02-2023,137,1,2871,4,120,480,"Card",19,Vadodara,Espresso Shot,espresso,2023-02,100-150
379,14-02-2025,95,5,45245,1,80,80,"UPI",11,Lucknow,Instant Coffee Sachet,instant,2025-02,50-100
380,27-02-2025,143,12,4125,1,240,240,"UPI",20,Varanasi,Caramel Macchiato,latte,2025-02,150-300
381,14-08-2025,69,1,3517,1,120,120,"Card",8,Kolkata,Espresso Shot,espresso,2025-08,100-150
382,25-08-2024,74,11,1194,2,190,380,"Cash",8,Kolkata,Flat White,latte,2024-08,150-300
383,17-11-2024,20,2,1586,1,180,180,"Card",2,Delhi,Cappuccino,latte,2024-11,150-300
384,31-07-2025,115,5,5037,2,80,160,"Card",14,Indore,Instant Coffee Sachet,instant,2025-07,50-100
385,16-11-2023,126,11,44959,2,190,380,"Wallet",17,Visakhapatnam,Flat White,latte,2023-11,150-300
386,02-08-2024,116,8,45702,1,150,150,"UPI",14,Indore,Filter Coffee,filter,2024-08,100-150
387,13-08-2023,76,11,1363,1,190,190,"UPI",9,Surat,Flat White,latte,2023-08,150-300
388,01-05-2023,143,9,1391,2,230,460,"Cash",20,Varanasi,Affogato,espresso,2023-05,150-300
389,22-07-2025,91,12,4448,1,240,240,"Cash",10,Jaipur,Caramel Macchiato,latte,2025-07,150-300
390,09-08-2024,100,4,2089,1,250,250,"Card",12,Kanpur,Cold Brew,filter,2024-08,150-300
391,19-09-2023,9,7,1881,1,210,210,"Card",1,Mumbai,Mocha,latte,2023-09,150-300
392,19-09-2024,38,5,1880,1,80,80,"UPI",4,Hyderabad,Instant Coffee Sachet,instant,2024-09,50-100
393,18-11-2023,79,1,5735,2,120,240,"Card",9,Surat,Espresso Shot,espresso,2023-11,100-150
394,05-12-2023,132,2,3247,1,180,180,"Card",18,Patna,Cappuccino,latte,2023-12,150-300
395,03-05-2024,132,2,2830,5,180,900,"UPI",18,Patna,Cappuccino,latte,2024-05,150-300
396,02-07-2024,66,11,45860,1,190,190,"UPI",7,Chennai,Flat White,latte,2024-07,150-300
397,21-09-2024,137,4,2963,1,250,250,"Card",19,Vadodara,Cold Brew,filter,2024-09,150-300
398,01-03-2024,56,8,4526,1,150,150,"Card",6,Pune,Filter Coffee,filter,2024-03,100-150
399,22-01-2024,83,4,1011,1,250,250,"Card",9,Surat,Cold Brew,filter,2024-01,150-300
400,27-03-2024,129,9,4415,2,230,460,"Cash",18,Patna,Affogato,espresso,2024-03,150-300
401,25-12-2023,146,10,4804,1,90,90,"Card",20,Varanasi,Instant Strong Coffee,instant,2023-12,50-100
402,12-08-2024,16,5,45415,1,80,80,"Card",2,Delhi,Instant Coffee Sachet,instant,2024-08,50-100
403,21-07-2025,35,8,3682,1,150,150,"UPI",4,Hyderabad,Filter Coffee,filter,2025-07,100-150
404,30-12-2024,60,1,5972,5,120,600,"Card",7,Chennai,Espresso Shot,espresso,2024-12,100-150
405,07-02-2023,98,12,2194,1,240,240,"UPI",12,Kanpur,Caramel Macchiato,latte,2023-02,150-300
406,25-05-2025,143,11,3683,1,190,190,"UPI",20,Varanasi,Flat White,latte,2025-05,150-300
407,15-01-2024,146,2,924,5,180,900,"Card",20,Varanasi,Cappuccino,latte,2024-01,150-300
408,29-09-2025,128,1,1288,4,120,480,"Card",18,Patna,Espresso Shot,espresso,2025-09,100-150
409,11-04-2023,45,9,45516,3,230,690,"Card",4,Hyderabad,Affogato,espresso,2023-04,150-300
410,03-12-2024,143,4,993,1,250,250,"UPI",20,Varanasi,Cold Brew,filter,2024-12,150-300
411,03-02-2023,48,4,18,1,250,250,"Card",5,Ahmedabad,Cold Brew,filter,2023-02,150-300
412,27-08-2024,99,8,939,1,150,150,"UPI",12,Kanpur,Filter Coffee,filter,2024-08,100-150
413,07-06-2025,143,11,3165,1,190,190,"Card",20,Varanasi,Flat White,latte,2025-06,150-300
414,20-06-2024,76,4,762,1,250,250,"Cash",9,Surat,Cold Brew,filter,2024-06,150-300
415,12-07-2024,61,9,2616,1,230,230,"Card",7,Chennai,Affogato,espresso,2024-07,150-300
416,14-08-2024,22,10,389,2,90,180,"UPI",2,Delhi,Instant Strong Coffee,instant,2024-08,50-100
417,01-02-2023,141,11,2580,1,190,190,"Cash",20,Varanasi,Flat White,latte,2023-02,150-300
418,01-02-2025,81,11,286,1,190,190,"Card",9,Surat,Flat White,latte,2025-02,150-300
419,08-11-2024,5,8,3312,3,150,450,"UPI",1,Mumbai,Filter Coffee,filter,2024-11,100-150
420,22-11-2024,72,6,45815,1,220,220,"UPI",8,Kolkata,Iced Americano,espresso,2024-11,150-300
421,20-10-2024,20,6,5645,1,220,220,"UPI",2,Delhi,Iced Americano,espresso,2024-10,150-300
422,19-05-2023,100,7,605,1,210,210,"Card",12,Kanpur,Mocha,latte,2023-05,150-300
423,10-11-2024,95,5,45518,2,80,160,"Card",11,Lucknow,Instant Coffee Sachet,instant,2024-11,50-100
424,01-02-2024,58,5,3662,1,80,80,"UPI",6,Pune,Instant Coffee Sachet,instant,2024-02,50-100
425,24-06-2024,69,10,4283,1,90,90,"UPI",8,Kolkata,Instant Strong Coffee,instant,2024-06,50-100
426,22-12-2023,144,4,4492,1,250,250,"Card",20,Varanasi,Cold Brew,filter,2023-12,150-300
427,23-02-2024,97,9,4626,1,230,230,"UPI",12,Kanpur,Affogato,espresso,2024-02,150-300
428,23-07-2024,118,1,4424,1,120,120,"Card",15,Bhopal,Espresso Shot,espresso,2024-07,100-150
429,08-02-2024,145,2,5588,1,180,180,"Card",20,Varanasi,Cappuccino,latte,2024-02,150-300
430,13-01-2025,19,6,4845,1,220,220,"UPI",2,Delhi,Iced Americano,espresso,2025-01,150-300
431,03-09-2023,20,10,3089,1,90,90,"Card",2,Delhi,Instant Strong Coffee,instant,2023-09,50-100
432,19-09-2023,33,1,45467,1,120,120,"Cash",3,Bengaluru,Espresso Shot,espresso,2023-09,100-150
433,07-12-2023,92,8,5170,1,150,150,"Card",11,Lucknow,Filter Coffee,filter,2023-12,100-150
434,28-06-2025,48,7,645,1,210,210,"UPI",5,Ahmedabad,Mocha,latte,2025-06,150-300
435,28-09-2025,95,3,45496,2,200,400,"UPI",11,Lucknow,Café Latte,latte,2025-09,150-300
436,14-03-2025,131,6,45330,1,220,220,"Card",18,Patna,Iced Americano,espresso,2025-03,150-300
437,19-07-2025,75,12,1131,1,240,240,"UPI",8,Kolkata,Caramel Macchiato,latte,2025-07,150-300
438,04-04-2025,48,2,5514,2,180,360,"Card",5,Ahmedabad,Cappuccino,latte,2025-04,150-300
439,01-11-2023,38,5,5840,1,80,80,"Cash",4,Hyderabad,Instant Coffee Sachet,instant,2023-11,50-100
440,26-02-2023,112,5,1155,1,80,80,"Card",14,Indore,Instant Coffee Sachet,instant,2023-02,50-100
441,15-08-2024,132,10,438,2,90,180,"Cash",18,Patna,Instant Strong Coffee,instant,2024-08,50-100
442,20-07-2024,68,12,2183,3,240,720,"UPI",8,Kolkata,Caramel Macchiato,latte,2024-07,150-300
443,16-03-2023,142,6,3055,1,220,220,"Cash",20,Varanasi,Iced Americano,espresso,2023-03,150-300
444,22-12-2023,82,7,1036,1,210,210,"Card",9,Surat,Mocha,latte,2023-12,150-300
445,20-05-2023,33,6,1,2,220,440,"UPI",3,Bengaluru,Iced Americano,espresso,2023-05,150-300
446,04-09-2023,13,2,1799,3,180,540,"Cash",2,Delhi,Cappuccino,latte,2023-09,150-300
447,24-05-2023,105,5,44983,1,80,80,"UPI",12,Kanpur,Instant Coffee Sachet,instant,2023-05,50-100
448,14-08-2025,35,5,3851,5,80,400,"Card",4,Hyderabad,Instant Coffee Sachet,instant,2025-08,50-100
449,08-05-2025,144,10,5908,3,90,270,"UPI",20,Varanasi,Instant Strong Coffee,instant,2025-05,50-100
450,19-03-2023,15,2,5341,4,180,720,"Cash",2,Delhi,Cappuccino,latte,2023-03,150-300
451,24-01-2024,47,3,5875,1,200,200,"UPI",5,Ahmedabad,Café Latte,latte,2024-01,150-300
452,04-05-2023,108,2,4443,3,180,540,"Card",13,Nagpur,Cappuccino,latte,2023-05,150-300
453,26-03-2025,96,1,483,2,120,240,"Cash",11,Lucknow,Espresso Shot,espresso,2025-03,100-150
454,01-02-2024,16,2,3046,4,180,720,"Card",2,Delhi,Cappuccino,latte,2024-02,150-300
455,04-12-2024,119,2,45883,1,180,180,"UPI",15,Bhopal,Cappuccino,latte,2024-12,150-300
456,20-08-2023,110,2,358,2,180,360,"UPI",14,Indore,Cappuccino,latte,2023-08,150-300
457,31-03-2024,113,1,1116,1,120,120,"UPI",14,Indore,Espresso Shot,espresso,2024-03,100-150
458,09-08-2023,19,7,5575,1,210,210,"Wallet",2,Delhi,Mocha,latte,2023-08,150-300
459,08-11-2024,66,12,5355,1,240,240,"Card",7,Chennai,Caramel Macchiato,latte,2024-11,150-300
460,08-03-2024,80,9,5728,1,230,230,"Cash",9,Surat,Affogato,espresso,2024-03,150-300
461,16-10-2023,37,10,3385,1,90,90,"Card",4,Hyderabad,Instant Strong Coffee,instant,2023-10,50-100
462,22-12-2023,106,6,2107,1,220,220,"Card",13,Nagpur,Iced Americano,espresso,2023-12,150-300
463,28-09-2024,30,7,722,4,210,840,"Card",3,Bengaluru,Mocha,latte,2024-09,150-300
464,29-04-2024,132,3,45382,1,200,200,"UPI",18,Patna,Café Latte,latte,2024-04,150-300
465,16-09-2023,138,2,5943,2,180,360,"UPI",19,Vadodara,Cappuccino,latte,2023-09,150-300
466,19-03-2025,86,1,4600,1,120,120,"UPI",10,Jaipur,Espresso Shot,espresso,2025-03,100-150
467,14-04-2023,47,2,2432,1,180,180,"Cash",5,Ahmedabad,Cappuccino,latte,2023-04,150-300
468,27-12-2023,93,8,1983,1,150,150,"Cash",11,Lucknow,Filter Coffee,filter,2023-12,100-150
469,24-05-2023,108,9,2237,4,230,920,"UPI",13,Nagpur,Affogato,espresso,2023-05,150-300
470,22-08-2025,110,8,4489,1,150,150,"Card",14,Indore,Filter Coffee,filter,2025-08,100-150
471,23-03-2023,65,5,45411,1,80,80,"Card",7,Chennai,Instant Coffee Sachet,instant,2023-03,50-100
472,08-06-2025,46,6,3135,3,220,660,"Card",5,Ahmedabad,Iced Americano,espresso,2025-06,150-300
473,13-10-2025,77,7,45735,1,210,210,"UPI",9,Surat,Mocha,latte,2025-10,150-300
474,01-10-2023,14,8,2267,2,150,300,"UPI",2,Delhi,Filter Coffee,filter,2023-10,100-150
475,23-03-2024,115,10,656,1,90,90,"UPI",14,Indore,Instant Strong Coffee,instant,2024-03,50-100
476,01-05-2025,53,10,80,1,90,90,"Card",6,Pune,Instant Strong Coffee,instant,2025-05,50-100
477,31-12-2024,86,6,4042,1,220,220,"UPI",10,Jaipur,Iced Americano,espresso,2024-12,150-300
478,19-10-2024,8,11,45008,1,190,190,"UPI",1,Mumbai,Flat White,latte,2024-10,150-300
479,18-09-2023,22,2,4158,4,180,720,"UPI",2,Delhi,Cappuccino,latte,2023-09,150-300
480,02-01-2024,5,3,2417,2,200,400,"UPI",1,Mumbai,Café Latte,latte,2024-01,150-300
481,27-01-2023,100,1,1452,1,120,120,"UPI",12,Kanpur,Espresso Shot,espresso,2023-01,100-150
482,31-10-2023,95,4,2196,1,250,250,"UPI",11,Lucknow,Cold Brew,filter,2023-10,150-300
483,25-07-2025,46,1,45778,1,120,120,"UPI",5,Ahmedabad,Espresso Shot,espresso,2025-07,100-150
484,30-04-2023,81,10,488,1,90,90,"Cash",9,Surat,Instant Strong Coffee,instant,2023-04,50-100
485,15-04-2023,13,2,2763,1,180,180,"Card",2,Delhi,Cappuccino,latte,2023-04,150-300
486,07-06-2023,47,6,45187,1,220,220,"Card",5,Ahmedabad,Iced Americano,espresso,2023-06,150-300
487,22-02-2024,67,8,5060,1,150,150,"UPI",8,Kolkata,Filter Coffee,filter,2024-02,100-150
488,05-10-2023,12,8,3629,2,150,300,"Cash",2,Delhi,Filter Coffee,filter,2023-10,100-150
489,09-04-2025,119,10,2899,2,90,180,"Card",15,Bhopal,Instant Strong Coffee,instant,2025-04,50-100
490,12-07-2023,94,11,1890,1,190,190,"Cash",11,Lucknow,Flat White,latte,2023-07,150-300
491,19-12-2024,13,1,45046,1,120,120,"Card",2,Delhi,Espresso Shot,espresso,2024-12,100-150
492,09-05-2025,56,5,100,1,80,80,"Cash",6,Pune,Instant Coffee Sachet,instant,2025-05,50-100
493,27-07-2024,31,1,1033,3,120,360,"Cash",3,Bengaluru,Espresso Shot,espresso,2024-07,100-150
494,05-10-2023,110,1,5724,4,120,480,"UPI",14,Indore,Espresso Shot,espresso,2023-10,100-150
495,26-08-2023,19,9,5026,3,230,690,"Wallet",2,Delhi,Affogato,espresso,2023-08,150-300
496,09-04-2025,87,10,1428,4,90,360,"UPI",10,Jaipur,Instant Strong Coffee,instant,2025-04,50-100
497,18-10-2023,63,6,2790,1,220,220,"UPI",7,Chennai,Iced Americano,espresso,2023-10,150-300
