sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type
546,2024-07-03,21,4,45781,1,250,250,UPI
547,2025-07-29,15,6,3020,4,220,880,UPI
548,2025-06-16,101,8,45554,2,150,300,UPI
549,2024-09-21,60,12,1254,1,240,240,Card
550,2024-01-26,101,6,2484,1,220,220,Card
551,2025-03-24,66,5,3613,4,80,320,UPI
552,2024-09-25,51,11,1545,2,190,380,Card
553,2023-09-17,89,1,4953,1,120,120,Card
554,2025-02-20,34,3,3555,3,200,600,UPI
555,2025-02-15,76,3,3367,1,200,200,Cash
556,2023-07-16,88,11,2627,1,190,190,UPI
557,2023-02-26,132,9,322,1,230,230,Card
558,2023-11-18,26,12,3339,1,240,240,UPI
559,2023-04-25,80,12,4922,1,240,240,UPI
560,2025-07-20,57,4,1962,3,250,750,Card
561,2024-07-24,73,8,45708,1,150,150,UPI
562,2024-04-08,15,6,1843,1,220,220,Cash
563,2023-06-29,9,12,645,2,240,480,UPI
564,2025-07-27,136,8,3063,5,150,750,UPI
565,2024-10-02,120,12,5652,1,240,240,UPI
566,2024-08-17,85,8,5834,3,150,450,Card
567,2024-08-07,69,12,5208,1,240,240,UPI
568,2024-04-10,62,7,3869,5,210,1050,UPI
569,2024-08-03,99,12,4119,1,240,240,Cash
570,2023-02-07,111,4,45106,1,250,250,UPI
571,2024-05-03,74,6,5716,3,220,660,Card
572,2025-01-26,79,9,2800,1,230,230,UPI
573,2023-11-05,37,6,3041,1,220,220,UPI
574,2023-01-25,115,3,1963,1,200,200,Cash
575,2023-12-01,71,3,5877,1,200,200,UPI
576,2024-11-07,47,7,2343,1,210,210,Card
577,2025-09-18,68,11,1601,1,190,190,Cash
578,2023-08-17,107,2,2595,3,180,540,UPI
579,2024-11-29,15,8,1803,1,150,150,Card
580,2025-07-06,27,11,45235,1,190,190,Card
581,2023-08-06,32,8,44951,2,150,300,Cash
582,2025-10-05,37,2,5980,1,180,180,UPI
583,2024-04-14,143,5,1714,1,80,80,Wallet
584,2024-09-07,72,12,45918,1,240,240,Cash
585,2024-01-15,118,5,5573,1,80,80,Card
586,2023-08-10,13,2,5266,4,180,720,Cash
587,2023-01-26,7,12,2798,2,240,480,Cash
588,2023-12-19,57,8,1082,1,150,150,UPI
589,2024-11-13,83,7,3835,1,210,210,UPI
590,2024-01-28,16,11,5156,2,190,380,Cash
591,2025-01-26,113,9,3011,1,230,230,Card
592,2024-09-12,12,1,1246,1,120,120,Card
593,2024-12-25,33,2,2620,1,180,180,Cash
594,2024-12-23,50,2,4950,1,180,180,Wallet
595,2024-07-31,32,4,4335,2,250,500,Card
596,2023-11-14,127,3,45609,1,200,200,UPI
597,2024-12-20,89,6,4245,2,220,440,UPI
598,2023-07-22,7,10,4716,2,90,180,Cash
599,2024-10-07,64,6,3060,4,220,880,UPI
600,2023-03-21,55,4,1236,1,250,250,Card
601,2024-01-17,114,4,1558,3,250,750,Card
602,2023-08-15,45,1,3881,1,120,120,Cash
603,2025-09-21,57,6,1857,1,220,220,UPI
604,2023-06-07,90,1,751,3,120,360,Card
605,2024-04-03,118,1,3188,1,120,120,Card
606,2024-08-04,31,9,1638,1,230,230,UPI
607,2023-03-24,126,2,818,1,180,180,Cash
608,2024-06-28,142,4,45308,1,250,250,Card
609,2024-12-23,47,12,4039,1,240,240,Cash
610,2024-08-23,112,12,4376,2,240,480,Card
611,2025-10-12,123,4,2152,1,250,250,UPI
612,2024-11-04,56,12,45385,1,240,240,UPI
613,2023-05-02,131,1,4977,1,120,120,Wallet
614,2025-07-18,89,9,45009,2,230,460,Card
615,2024-04-01,48,3,2898,1,200,200,UPI
616,2024-07-05,87,4,404,3,250,750,UPI
617,2025-03-07,123,4,5307,1,250,250,UPI
618,2025-05-06,102,11,2260,1,190,190,UPI
619,2025-01-11,125,11,4579,4,190,760,Card
620,2023-03-04,144,6,5407,1,220,220,Card
621,2025-01-14,45,7,4168,2,210,420,Card
622,2023-04-16,59,10,3880,1,90,90,UPI
623,2024-07-01,81,12,3901,1,240,240,UPI
624,2024-05-29,146,2,5130,1,180,180,UPI
625,2023-10-28,110,12,635,1,240,240,Cash
626,2024-04-27,88,6,139,1,220,220,Card
627,2025-02-26,97,10,44989,1,90,90,Card
628,2023-09-15,128,6,494,1,220,220,UPI
629,2023-01-18,36,1,3561,4,120,480,Card
630,2023-06-07,19,10,45474,1,90,90,UPI
631,2023-08-15,23,3,1654,1,200,200,Card
632,2025-05-22,111,10,4358,1,90,90,Card
633,2024-02-23,10,10,45409,1,90,90,UPI
634,2023-04-04,110,8,45714,1,150,150,Card
635,2023-02-08,48,3,3190,1,200,200,UPI
636,2025-03-02,87,12,4346,1,240,240,Card
637,2023-12-06,140,7,5222,3,210,630,Cash
638,2025-09-06,80,4,752,1,250,250,UPI
639,2025-03-20,80,4,4199,1,250,250,Card
640,2024-07-30,86,3,1186,1,200,200,UPI
641,2023-02-07,18,6,2860,1,220,220,UPI
642,2024-11-27,73,10,2328,1,90,90,Card
643,2024-09-18,1,3,4598,1,200,200,UPI
644,2024-06-02,140,11,4067,1,190,190,Card
645,2025-08-10,116,5,45906,1,80,80,Cash
646,2024-12-16,99,6,277,1,220,220,UPI
647,2024-06-22,6,7,2579,1,210,210,Card
648,2025-08-23,10,10,2232,1,90,90,Card
649,2024-05-22,119,8,5202,1,150,150,UPI
650,2024-03-18,146,12,2631,1,240,240,Card
651,2024-07-25,120,12,3015,1,240,240,UPI
652,2023-03-21,42,8,1691,1,150,150,UPI
653,2025-03-14,21,6,4297,1,220,220,Card
654,2025-06-28,146,6,2857,3,220,660,UPI
655,2023-07-11,112,4,2707,2,250,500,Cash
656,2024-11-12,75,12,5809,1,240,240,UPI
657,2025-01-27,79,10,4665,3,90,270,Card
658,2024-11-04,63,12,45498,1,240,240,Card
659,2025-03-09,73,4,2209,2,250,500,UPI
660,2023-02-26,135,11,5732,1,190,190,UPI
661,2025-05-01,13,10,3442,1,90,90,Card
662,2025-05-29,56,10,4368,1,90,90,Cash
663,2025-02-24,70,2,849,4,180,720,Wallet
664,2023-04-15,115,3,1420,1,200,200,Card
665,2023-08-27,12,8,4249,1,150,150,UPI
666,2024-08-10,106,6,4798,1,220,220,Card
667,2024-05-27,10,4,2473,1,250,250,UPI
668,2025-10-23,78,7,45778,1,210,210,Card
669,2024-11-14,146,1,1159,3,120,360,Cash
670,2025-09-13,28,3,1672,2,200,400,Card
671,2024-02-19,101,6,4874,1,220,220,UPI
672,2023-08-12,87,11,3862,4,190,760,Card
673,2023-08-09,111,2,45514,1,180,180,Cash
674,2023-11-01,67,12,2445,1,240,240,Card
675,2023-05-25,102,7,594,1,210,210,Card
676,2025-08-16,95,1,45610,1,120,120,UPI
677,2024-08-19,105,3,45913,2,200,400,UPI
678,2024-03-04,64,4,2399,1,250,250,UPI
679,2024-09-04,28,1,5434,1,120,120,Card
680,2023-12-09,130,12,5391,1,240,240,Cash
681,2023-03-07,8,1,5335,1,120,120,Card
682,2023-03-10,37,10,45071,1,90,90,Card
683,2024-04-15,13,3,45885,1,200,200,Card
684,2023-01-19,125,8,45523,1,150,150,UPI
685,2023-07-26,10,5,2610,1,80,80,UPI
686,2023-10-30,94,1,4581,1,120,120,UPI
687,2024-10-11,101,6,2759,2,220,440,Card
688,2025-06-03,41,4,4263,5,250,1250,Card
689,2023-10-28,60,1,1102,1,120,120,Card
690,2024-10-10,28,4,82,1,250,250,UPI
691,2023-08-24,65,7,555,2,210,420,UPI
692,2024-10-25,110,8,88,1,150,150,UPI
693,2025-04-29,123,10,2583,1,90,90,Card
694,2025-06-01,45,5,1726,1,80,80,Cash
695,2024-02-01,45,4,4556,2,250,500,Cash
696,2023-11-24,44,4,2219,2,250,500,Wallet
697,2023-01-01,34,1,2425,1,120,120,Cash
698,2023-04-13,5,2,1336,4,180,720,Card
699,2023-09-11,34,5,3059,1,80,80,Cash
700,2023-02-28,106,5,4477,1,80,80,Card
701,2024-02-17,27,8,5661,1,150,150,Cash
702,2025-01-19,106,2,4922,3,180,540,UPI
703,2023-04-13,68,1,5242,1,120,120,Card
704,2023-12-07,113,3,3844,1,200,200,UPI
705,2024-12-28,17,3,4906,1,200,200,Wallet
706,2023-09-15,88,7,4373,1,210,210,UPI
707,2025-02-05,130,12,2027,1,240,240,Card
708,2023-06-27,116,10,626,2,90,180,UPI
709,2023-05-05,22,2,45676,1,180,180,Card
710,2024-12-14,132,1,2840,5,120,600,Card
711,2024-06-16,13,11,45267,4,190,760,UPI
712,2025-08-16,13,8,296,2,150,300,Cash
713,2024-08-01,39,6,5075,1,220,220,Card
714,2024-12-29,46,10,897,1,90,90,UPI
715,2024-02-05,37,8,45104,2,150,300,UPI
716,2025-06-15,143,8,176,1,150,150,UPI
717,2025-05-17,37,2,3088,1,180,180,Card
718,2025-05-01,67,10,45459,1,90,90,Wallet
719,2024-05-28,50,12,5672,1,240,240,UPI
720,2025-09-08,75,5,152,1,80,80,Cash
721,2025-10-29,128,9,2709,1,230,230,Card
722,2024-05-22,43,1,45327,1,120,120,UPI
723,2025-03-29,130,11,5015,2,190,380,UPI
724,2023-08-30,115,8,5751,3,150,450,UPI
725,2025-07-05,54,3,45778,1,200,200,UPI
726,2025-03-18,60,5,4080,1,80,80,Card
727,2024-03-09,41,6,144,1,220,220,Cash
728,2025-07-11,90,9,4953,1,230,230,Card
729,2024-01-17,41,3,959,1,200,200,Cash
730,2023-12-18,106,4,4845,1,250,250,Card
731,2023-02-04,103,4,3796,1,250,250,Cash
732,2024-11-04,105,3,5921,1,200,200,Card
733,2025-01-20,47,1,623,1,120,120,UPI
734,2024-02-27,132,1,4516,1,120,120,UPI
735,2024-05-24,28,4,332,1,250,250,Card
736,2025-03-01,58,12,45308,1,240,240,Card
737,2024-04-11,46,3,1417,2,200,400,UPI
738,2025-02-13,76,9,923,2,230,460,Card
739,2024-09-20,112,9,4092,5,230,1150,UPI
740,2023-03-21,3,2,899,1,180,180,UPI
741,2025-07-08,138,1,2504,2,120,240,Cash
742,2024-04-11,1,1,1456,1,120,120,Card
743,2024-02-05,128,8,3936,1,150,150,UPI
744,2023-06-15,84,12,45393,1,240,240,UPI
745,2023-08-18,103,12,973,1,240,240,Card
746,2025-05-12,56,5,916,1,80,80,Card
747,2023-12-14,112,3,1584,1,200,200,UPI
748,2023-12-07,17,1,5012,1,120,120,UPI
749,2024-01-22,29,5,4187,3,80,240,Card
750,2024-12-22,29,2,5039,1,180,180,Cash
751,2023-08-27,105,10,5022,1,90,90,Card
752,2023-06-03,25,11,5721,1,190,190,Card
753,2025-04-22,6,1,3539,1,120,120,UPI
754,2025-02-24,44,12,45,1,240,240,UPI
755,2024-07-17,42,9,4457,1,230,230,Cash
756,2024-10-03,1,6,2676,2,220,440,UPI
757,2024-09-13,136,4,16,3,250,750,Card
758,2024-10-13,42,7,5046,1,210,210,Card
759,2025-05-30,16,1,4375,1,120,120,UPI
760,2024-05-29,118,7,45769,2,210,420,UPI
761,2024-04-09,143,4,45712,1,250,250,Cash
762,2023-05-07,53,4,3339,3,250,750,UPI
763,2024-01-12,87,11,5171,4,190,760,Cash
764,2023-09-10,104,3,859,1,200,200,Card
765,2025-08-25,28,1,45578,1,120,120,Card
766,2025-01-17,41,4,45807,2,250,500,UPI
767,2025-10-26,139,9,1834,1,230,230,UPI
768,2023-04-14,17,9,5802,3,230,690,Card
769,2024-05-02,6,7,45053,1,210,210,UPI
770,2023-03-30,12,7,5926,1,210,210,Card
771,2024-11-07,2,11,45179,1,190,190,UPI
772,2024-09-22,69,4,5089,1,250,250,Card
773,2024-11-02,105,2,4122,1,180,180,UPI
774,2023-08-28,108,10,45956,1,90,90,Card
775,2024-10-05,77,6,1460,2,220,440,UPI
776,2025-01-05,39,12,3020,1,240,240,Cash
777,2023-02-17,137,7,5011,2,210,420,Card
778,2024-06-02,25,3,1673,1,200,200,Card
779,2024-07-29,145,3,1832,1,200,200,Card
780,2023-07-03,3,8,1119,1,150,150,Card
781,2024-04-23,114,5,1170,2,80,160,UPI
782,2024-01-02,78,2,4703,1,180,180,Card
783,2025-01-25,144,1,4877,1,120,120,Card
784,2025-02-03,128,5,5617,1,80,80,Card
785,2024-09-07,104,5,4171,1,80,80,Card
786,2025-07-03,130,5,3786,1,80,80,Cash
787,2023-11-29,133,11,3266,2,190,380,Card
788,2024-09-21,137,2,45405,1,180,180,Card
789,2024-10-30,8,5,81,2,80,160,UPI
790,2024-01-01,132,7,45682,1,210,210,UPI
791,2024-03-21,9,3,3758,1,200,200,UPI
792,2024-01-13,142,10,45542,1,90,90,Card
793,2025-08-06,70,9,2938,1,230,230,Card
794,2023-09-14,1,9,45259,1,230,230,UPI
795,2024-06-06,11,6,5463,2,220,440,Card
796,2023-09-05,122,5,869,1,80,80,UPI
797,2025-07-17,61,1,3663,2,120,240,Cash
798,2024-05-23,13,1,5568,1,120,120,UPI
799,2025-07-10,104,2,4887,1,180,180,UPI
800,2024-08-08,92,7,4571,1,210,210,Card
801,2023-05-09,113,9,2411,1,230,230,Card
802,2023-06-06,129,8,45449,3,150,450,Card
803,2023-05-08,136,8,5266,2,150,300,UPI
804,2023-05-08,53,7,5636,1,210,210,UPI
805,2023-01-14,76,5,45435,1,80,80,Card
806,2023-08-22,12,7,5450,1,210,210,UPI
807,2025-04-19,103,6,317,1,220,220,Card
808,2024-10-27,33,2,2820,1,180,180,UPI
809,2025-02-04,123,3,3486,2,200,400,UPI
810,2023-05-24,47,2,2718,1,180,180,Cash
811,2025-10-03,76,8,2119,1,150,150,Card
812,2023-08-24,100,5,5610,2,80,160,UPI
813,2023-03-21,58,10,1399,1,90,90,Cash
814,2023-01-04,60,9,51,1,230,230,UPI
815,2025-01-01,36,5,2849,1,80,80,UPI
816,2023-10-03,15,1,3231,1,120,120,UPI
817,2023-02-20,24,2,45070,2,180,360,UPI
818,2023-07-27,37,11,45933,1,190,190,UPI
819,2024-03-28,70,9,5993,1,230,230,UPI
820,2024-07-23,83,12,4540,1,240,240,UPI
821,2024-07-08,79,3,2837,1,200,200,Cash
822,2025-06-07,26,7,4116,1,210,210,UPI
823,2023-05-16,22,8,2753,3,150,450,Card
824,2023-03-04,13,6,760,1,220,220,Card
825,2023-09-14,69,8,3000,1,150,150,UPI
826,2024-04-26,37,5,4333,2,80,160,Cash
827,2024-05-27,76,2,3779,1,180,180,Card
828,2023-06-05,118,4,4941,1,250,250,UPI
829,2023-03-02,126,9,1821,1,230,230,Card
830,2025-06-24,108,2,45062,1,180,180,UPI
831,2023-05-08,134,10,44989,1,90,90,UPI
832,2023-03-03,122,9,1435,2,230,460,Card
833,2025-08-12,91,3,3893,1,200,200,UPI
834,2023-01-01,143,7,5606,1,210,210,UPI
835,2023-10-26,114,12,2677,2,240,480,UPI
836,2023-09-21,84,12,4194,1,240,240,Card
837,2024-08-30,28,6,3919,1,220,220,UPI
838,2025-01-31,98,8,3926,1,150,150,UPI
839,2023-06-17,42,10,4824,3,90,270,Wallet
840,2024-02-20,58,4,1119,1,250,250,Card
841,2025-07-10,97,11,2147,4,190,760,UPI
842,2024-03-28,8,12,396,1,240,240,Card
843,2025-08-14,123,4,4353,3,250,750,Cash
844,2025-03-28,88,3,697,1,200,200,UPI
845,2023-04-22,134,5,45688,1,80,80,UPI
846,2025-08-09,71,12,45094,2,240,480,UPI
847,2024-03-17,118,10,1399,1,90,90,Cash
848,2023-08-04,126,6,4678,1,220,220,Card
849,2023-04-11,133,12,4853,1,240,240,UPI
850,2024-12-19,113,12,5990,1,240,240,Card
851,2025-07-30,19,3,4428,1,200,200,Card
852,2024-02-08,116,2,2689,2,180,360,Card
853,2023-09-02,68,6,2179,2,220,440,UPI
854,2025-09-26,128,3,3205,5,200,1000,UPI
855,2025-03-10,47,12,244,1,240,240,Card
856,2023-05-30,112,9,672,1,230,230,Card
857,2025-02-10,126,9,2758,1,230,230,Cash
858,2025-07-31,6,12,5380,3,240,720,Wallet
859,2023-12-14,43,2,4728,1,180,180,UPI
860,2024-03-16,144,7,45171,1,210,210,UPI
861,2023-02-19,96,2,5383,1,180,180,Card
862,2024-09-03,6,12,98,2,240,480,Card
863,2024-06-10,50,3,164,2,200,400,UPI
864,2025-10-30,62,10,2037,4,90,360,Card
865,2023-09-10,122,5,2582,1,80,80,UPI
866,2025-01-04,110,1,5654,1,120,120,Cash
867,2024-12-03,26,9,350,1,230,230,UPI
868,2024-07-11,35,5,3777,1,80,80,UPI
869,2025-03-01,88,12,4350,1,240,240,UPI
870,2024-04-20,103,3,45453,1,200,200,Card
871,2024-04-01,131,12,4656,1,240,240,UPI
872,2025-10-12,16,12,2736,1,240,240,Wallet
873,2024-09-15,111,2,2392,1,180,180,UPI
874,2024-10-11,86,7,1962,1,210,210,Card
875,2024-01-01,92,6,948,1,220,220,UPI
876,2024-04-25,101,11,5407,1,190,190,Card
877,2024-05-22,62,8,3744,1,150,150,UPI
878,2023-11-24,108,11,39,1,190,190,UPI
879,2024-01-09,46,9,2089,1,230,230,Cash
880,2024-12-17,106,2,859,1,180,180,Card
881,2023-08-20,83,11,45576,1,190,190,Cash
882,2023-08-30,77,7,352,4,210,840,Wallet
883,2023-02-27,10,4,4480,1,250,250,Card
884,2023-05-04,55,1,3987,1,120,120,UPI
885,2023-04-02,131,2,2124,1,180,180,Card
886,2025-07-01,136,10,2597,2,90,180,Cash
887,2023-07-02,106,10,3428,1,90,90,UPI
888,2023-08-18,1,10,4143,1,90,90,Cash
889,2023-06-17,131,8,2621,2,150,300,UPI
890,2024-11-28,61,6,3717,1,220,220,Card
891,2023-07-15,117,5,45050,1,80,80,Wallet
892,2023-08-20,142,9,45018,2,230,460,Card
893,2023-04-25,70,12,288,1,240,240,Cash
894,2024-03-14,129,9,45109,1,230,230,UPI
895,2024-05-31,121,8,2943,4,150,600,UPI
896,2024-05-12,60,4,3891,1,250,250,Cash
897,2025-06-18,25,4,4957,1,250,250,Cash
898,2024-01-07,90,4,5218,2,250,500,Wallet
899,2025-01-18,48,9,1092,1,230,230,Card
900,2024-11-07,11,5,1396,2,80,160,UPI
901,2024-09-28,22,10,5345,1,90,90,Card
902,2023-07-10,2,5,544,1,80,80,Card
903,2025-09-27,127,12,5769,1,240,240,Card
904,2025-05-07,41,5,1968,2,80,160,Card
905,2025-07-01,16,10,5048,1,90,90,Wallet
906,2024-04-14,37,3,4457,4,200,800,UPI
907,2023-11-22,143,8,3194,5,150,750,Cash
908,2025-01-05,105,4,3058,1,250,250,Card
909,2025-10-16,77,3,115,1,200,200,Cash
910,2023-02-22,55,3,884,1,200,200,Card
911,2024-07-19,10,4,4308,1,250,250,Card
912,2023-09-01,56,1,1224,1,120,120,UPI
913,2024-08-30,44,1,45396,1,120,120,UPI
914,2023-10-25,86,4,3393,2,250,500,UPI
915,2024-06-20,93,4,4455,1,250,250,UPI
916,2023-04-13,120,8,246,1,150,150,Card
917,2023-03-17,35,6,44979,1,220,220,UPI
918,2023-02-18,119,4,733,1,250,250,Card
919,2024-01-27,116,3,895,1,200,200,Cash
920,2024-08-28,145,1,3872,3,120,360,Card
921,2023-10-17,127,3,205,2,200,400,UPI
922,2025-02-12,72,12,917,5,240,1200,UPI
923,2024-12-21,43,9,561,1,230,230,UPI
924,2025-10-19,66,5,441,5,80,400,UPI
925,2024-09-09,58,5,1080,1,80,80,UPI
926,2024-05-17,102,1,1484,1,120,120,Card
927,2024-11-29,22,3,45532,3,200,600,Card
928,2023-07-26,5,10,3655,2,90,180,Card
929,2024-05-22,47,7,1706,1,210,210,UPI
930,2024-10-18,91,6,1070,1,220,220,UPI
931,2025-10-19,120,10,5900,1,90,90,Wallet
932,2024-05-04,35,5,45544,2,80,160,UPI
933,2025-05-30,139,6,304,1,220,220,UPI
934,2023-10-13,29,6,45625,1,220,220,Cash
935,2023-01-12,24,3,4428,3,200,600,Wallet
936,2023-09-13,74,12,4390,3,240,720,UPI
937,2024-01-25,143,7,4209,1,210,210,UPI
938,2024-10-07,119,7,45949,3,210,630,Card
939,2023-05-25,69,5,194,1,80,80,UPI
940,2025-01-26,143,2,45807,1,180,180,UPI
941,2024-06-03,75,10,1071,1,90,90,UPI
942,2023-08-19,13,7,5949,2,210,420,Cash
943,2023-03-07,52,7,5984,1,210,210,Cash
944,2023-08-07,84,4,2204,1,250,250,UPI
945,2024-01-08,11,9,1836,1,230,230,Card
946,2025-03-07,82,5,1213,2,80,160,UPI
947,2025-07-27,17,3,5955,1,200,200,Cash
948,2025-02-08,38,1,2694,1,120,120,UPI
949,2024-03-07,56,1,149,1,120,120,UPI
950,2023-11-11,75,12,3304,1,240,240,Card
951,2023-10-08,2,1,4684,2,120,240,Card
952,2024-10-11,24,2,3328,2,180,360,UPI
953,2023-03-01,24,7,5143,1,210,210,UPI
954,2023-01-15,127,4,45865,2,250,500,Card
955,2025-09-08,137,10,5869,1,90,90,UPI
956,2024-07-14,139,12,4451,5,240,1200,Wallet
957,2024-06-16,141,7,2114,1,210,210,UPI
958,2025-08-13,6,10,4830,1,90,90,Card
959,2024-08-02,64,7,793,2,210,420,UPI
960,2024-06-07,115,2,44986,1,180,180,UPI
961,2023-01-05,24,11,5291,1,190,190,UPI
962,2023-06-12,129,3,2532,1,200,200,UPI
963,2025-01-20,67,11,2974,1,190,190,Card
964,2025-02-17,72,7,3658,1,210,210,Cash
965,2023-11-10,65,5,5768,1,80,80,UPI
966,2023-11-24,114,3,783,1,200,200,UPI
967,2023-08-18,5,3,4417,3,200,600,Card
968,2024-05-31,39,3,4206,1,200,200,Cash
969,2025-10-20,74,1,3204,1,120,120,Card
970,2025-02-23,129,2,5643,1,180,180,UPI
971,2024-02-29,59,6,1579,1,220,220,UPI
972,2025-04-04,57,6,45240,1,220,220,UPI
973,2024-08-29,41,10,4588,4,90,360,Card
974,2025-04-01,85,2,5625,1,180,180,UPI
975,2025-07-06,46,11,45443,1,190,190,UPI
976,2025-08-09,102,2,45950,1,180,180,Card
977,2025-08-09,57,1,3346,1,120,120,UPI
978,2023-11-02,144,4,3755,1,250,250,UPI
979,2024-11-06,45,4,45751,1,250,250,Card
980,2023-03-03,110,2,1025,1,180,180,Cash
981,2024-12-07,137,12,4078,2,240,480,UPI
982,2025-07-07,84,4,45844,2,250,500,Card
983,2025-04-29,67,5,377,4,80,320,UPI
984,2024-03-26,46,3,45878,1,200,200,UPI
985,2025-04-16,77,7,207,1,210,210,UPI
986,2024-12-10,61,1,5892,2,120,240,Card
987,2023-03-11,53,12,1220,1,240,240,UPI
988,2024-03-17,108,2,3358,1,180,180,UPI
989,2024-05-31,82,2,1034,2,180,360,Card
990,2023-01-28,47,7,32,1,210,210,Cash
991,2024-09-24,100,6,45377,2,220,440,Wallet
992,2025-07-04,34,5,45763,4,80,320,Card
993,2025-09-01,114,7,45636,1,210,210,Cash
994,2023-04-08,70,10,3827,2,90,180,Card
995,2025-01-07,16,11,124,1,190,190,Wallet
996,2024-10-10,28,9,4634,1,230,230,UPI
997,2024-12-21,38,3,2228,2,200,400,UPI
998,2025-08-03,79,12,3100,1,240,240,Cash
999,2025-06-07,39,2,5220,1,180,180,UPI
1000,2023-12-25,92,3,4710,2,200,400,UPI
1001,2024-05-04,103,11,2319,1,190,190,UPI
1002,2025-07-06,32,2,5018,1,180,180,UPI
1003,2023-12-13,141,2,3798,1,180,180,Cash
1004,2024-11-28,110,4,2764,1,250,250,Card
1005,2024-02-16,129,9,5932,1,230,230,Card
1006,2024-04-11,108,9,3320,1,230,230,Cash
1007,2025-10-09,5,6,826,5,220,1100,UPI
1008,2023-03-02,42,6,5379,2,220,440,UPI
1009,2023-12-23,48,4,45844,1,250,250,UPI
1010,2025-06-19,80,10,4325,1,90,90,Cash
1011,2024-01-30,62,8,5846,2,150,300,Cash
1012,2024-09-05,99,1,45338,1,120,120,UPI
1013,2024-02-17,52,2,4512,2,180,360,Card
1014,2023-01-07,13,2,2262,1,180,180,UPI
1015,2025-04-04,77,8,1972,1,150,150,Card
1016,2023-12-23,26,10,5344,1,90,90,UPI
1017,2023-03-04,27,11,1275,2,190,380,Cash
1018,2023-12-11,14,12,808,1,240,240,UPI
1019,2024-11-28,120,9,2988,3,230,690,Card
1020,2024-01-07,20,4,45339,1,250,250,UPI
1021,2024-09-08,43,12,3872,3,240,720,Card
1022,2023-01-04,114,9,3864,1,230,230,Card
1023,2024-10-29,15,12,918,4,240,960,UPI
1024,2023-03-16,8,9,910,2,230,460,Card
1025,2023-04-29,40,3,45271,1,200,200,Cash
1026,2024-03-01,99,5,989,1,80,80,Card
1027,2025-04-11,59,1,3435,1,120,120,UPI
1028,2025-04-29,2,3,4482,1,200,200,Card
1029,2024-10-09,141,6,3814,2,220,440,Card
1030,2023-01-26,4,3,5482,2,200,400,UPI
1031,2025-02-18,35,4,45001,4,250,1000,UPI
1032,2025-09-21,32,7,3150,1,210,210,Card
1033,2024-04-20,142,6,2127,1,220,220,Card
1034,2025-07-21,100,8,2921,1,150,150,Card
1035,2025-10-27,31,4,2988,1,250,250,Cash
1036,2023-03-21,37,2,946,2,180,360,Cash
1037,2025-02-10,38,7,3935,3,210,630,UPI
1038,2025-06-20,94,1,45706,4,120,480,Card
1039,2023-11-28,67,3,1736,2,200,400,Card
1040,2025-04-09,138,4,2364,1,250,250,UPI
1041,2025-10-24,17,4,2470,3,250,750,Card
1042,2025-05-08,20,1,1873,1,120,120,UPI
1043,2024-03-22,19,7,2988,2,210,420,Card
1044,2023-06-30,100,12,5841,2,240,480,UPI
1045,2023-12-31,85,4,744,1,250,250,UPI
1046,2024-08-27,31,5,45258,1,80,80,Card
1047,2025-05-21,40,8,4795,2,150,300,Cash
1048,2024-05-25,32,6,4521,1,220,220,Card
1049,2023-10-03,29,3,626,3,200,600,Cash
1050,2025-04-26,85,2,4852,1,180,180,Card
1051,2025-10-16,130,2,2127,1,180,180,Cash
1052,2023-11-08,12,11,3784,1,190,190,Card
1053,2023-01-23,5,3,2398,1,200,200,Card
1054,2024-10-29,95,5,3790,1,80,80,UPI
1055,2023-05-04,17,8,3774,1,150,150,Cash
1056,2024-05-25,119,2,2160,2,180,360,Card
1057,2025-10-01,59,8,502,1,150,150,Card
1058,2024-01-17,79,4,1522,3,250,750,UPI
1059,2025-01-15,19,5,2657,2,80,160,Card
1060,2023-02-02,99,1,1416,1,120,120,Card
1061,2023-06-04,101,11,1209,3,190,570,UPI
1062,2023-07-21,133,5,45050,1,80,80,UPI
1063,2024-02-06,35,1,3091,1,120,120,UPI
1064,2023-09-20,18,12,2772,1,240,240,Card
1065,2025-10-18,103,8,1134,1,150,150,UPI
1066,2024-03-30,136,7,3893,1,210,210,UPI
1067,2024-02-04,8,5,4288,5,80,400,Card
1068,2024-10-07,60,3,2742,2,200,400,Card
1069,2023-09-09,67,1,209,1,120,120,Cash
1070,2024-10-24,38,8,3426,2,150,300,Wallet
1071,2023-11-14,84,10,45189,1,90,90,UPI
1072,2023-09-12,3,6,5376,2,220,440,UPI
1073,2024-07-15,15,12,4878,3,240,720,Card
1074,2023-06-01,87,6,3575,2,220,440,Card
1075,2024-03-24,8,4,4317,1,250,250,Cash
1076,2024-04-25,123,4,45178,2,250,500,UPI
1077,2025-04-22,53,3,1443,1,200,200,Card
1078,2025-05-02,124,2,615,2,180,360,Cash
1079,2025-09-19,126,7,4029,1,210,210,UPI
1080,2023-04-17,76,3,4450,1,200,200,UPI
1081,2023-04-29,142,7,1907,1,210,210,UPI
1082,2023-08-30,27,7,45375,1,210,210,Card
1083,2023-07-08,46,3,1477,2,200,400,Wallet
1084,2023-01-06,146,9,2181,1,230,230,UPI
1085,2024-01-08,127,2,4476,1,180,180,UPI
1086,2023-04-13,119,1,45919,2,120,240,UPI
1087,2024-02-24,50,8,45033,1,150,150,UPI
